"No Fournisseur","Division","No Doc d'achat","Item","No Pièce","Description","Sous Description","No dessin","Rév dessin","Prix","Devise","UM Prix","Base de prix","Unité qté à Unité prix","Unité prix à Unité qté","Ach","Planif","Pays Orig","Code HS","Code visa","UM Qté","Type emb","Date déb qté cum","Qté cum  reçue","Qté cum zone ferme","Qté cum zone matière","Qté dern récep","Date dern récep","Type d'appel","No appel","Date appel","Heure appel","Date fin zone ferme","Date fin zone Matière","Qté Cédulée","Qté Reçue","Bal à recevoir","Date Récp au Site BRP","Heure Récp au Site BRP","Regroup","Ferme ou Matière","Qté Appel Préc","Diff qté cédulée"
"0000104947","0001","5500044855","00010","512060478","ATTACHE MOTEUR PTO ARRIÈRE","","512060478","B","4.15","USD","PC","1","1","1","103","201","CA","","","PC","64","2009/03/25","5640.000","11720.000","16840.000","240.000","2009/07/21","1","0000000025","2009/08/17","02:02:34","2009/09/28","2009/11/09","560.000","0","560.000","2009/09/22","00:00:00","D","F","0","560.000"
"0000104947","0001","5500044855","00010","512060478","ATTACHE MOTEUR PTO ARRIÈRE","","512060478","B","4.15","USD","PC","1","1","1","103","201","CA","","","PC","64","2009/03/25","5640.000","11720.000","16840.000","240.000","2009/07/21","1","0000000025","2009/08/17","02:02:34","2009/09/28","2009/11/09","480.000","0","480.000","2009/09/23","00:00:00","D","F","0","480.000"
"0000104947","0001","5500044855","00010","512060478","ATTACHE MOTEUR PTO ARRIÈRE","","512060478","B","4.15","USD","PC","1","1","1","103","201","CA","","","PC","64","2009/03/25","5640.000","11720.000","16840.000","240.000","2009/07/21","1","0000000025","2009/08/17","02:02:34","2009/09/28","2009/11/09","480.000","0","480.000","2009/09/24","00:00:00","D","F","0","480.000"
"0000104947","0001","5500044855","00010","512060478","ATTACHE MOTEUR PTO ARRIÈRE","","512060478","B","4.15","USD","PC","1","1","1","103","201","CA","","","PC","64","2009/03/25","5640.000","11720.000","16840.000","240.000","2009/07/21","1","0000000025","2009/08/17","02:02:34","2009/09/28","2009/11/09","2240.000","0","2240.000","2009/09/28","00:00:00","W","M","2240.000","0"
"0000104947","0001","5500044855","00010","512060478","ATTACHE MOTEUR PTO ARRIÈRE","","512060478","B","4.15","USD","PC","1","1","1","103","201","CA","","","PC","64","2009/03/25","5640.000","11720.000","16840.000","240.000","2009/07/21","1","0000000025","2009/08/17","02:02:34","2009/09/28","2009/11/09","1200.000","0","1200.000","2009/10/05","00:00:00","W","M","1200.000","0"
"0000104947","0001","5500044855","00010","512060478","ATTACHE MOTEUR PTO ARRIÈRE","","512060478","B","4.15","USD","PC","1","1","1","103","201","CA","","","PC","64","2009/03/25","5640.000","11720.000","16840.000","240.000","2009/07/21","1","0000000025","2009/08/17","02:02:34","2009/09/28","2009/11/09","1680.000","0","1680.000","2009/10/12","00:00:00","W","M","1680.000","0"
"0000104947","0001","5500044855","00010","512060478","ATTACHE MOTEUR PTO ARRIÈRE","","512060478","B","4.15","USD","PC","1","1","1","103","201","CA","","","PC","64","2009/03/25","5640.000","11720.000","16840.000","240.000","2009/07/21","1","0000000025","2009/08/17","02:02:34","2009/09/28","2009/11/09","960.000","0","960.000","2009/11/09","00:00:00","W","","960.000","0"
"0000104947","0001","5500044855","00010","512060478","ATTACHE MOTEUR PTO ARRIÈRE","","512060478","B","4.15","USD","PC","1","1","1","103","201","CA","","","PC","64","2009/03/25","5640.000","11720.000","16840.000","240.000","2009/07/21","1","0000000025","2009/08/17","02:02:34","2009/09/28","2009/11/09","1840.000","0","1840.000","2009/11/16","00:00:00","W","","1840.000","0"
"0000104947","0001","5500044855","00010","512060478","ATTACHE MOTEUR PTO ARRIÈRE","","512060478","B","4.15","USD","PC","1","1","1","103","201","CA","","","PC","64","2009/03/25","5640.000","11720.000","16840.000","240.000","2009/07/21","1","0000000025","2009/08/17","02:02:34","2009/09/28","2009/11/09","53.000","0","53.000","2009/11/23","00:00:00","W","","53.000","0"
"0000104947","0001","5500044856","00010","512060489","SUPPORT DE BUTÉE MOTEUR","","512060489","B","3.95","USD","PC","1","1","1","103","201","CA","","","PC","84","2009/03/25","5840.000","11920.000","17360.000","240.000","2009/07/21","1","0000000024","2009/08/17","02:02:34","2009/09/28","2009/11/09","240.000","0","240.000","2009/08/18","00:00:00","D","F","240.000","0"
"0000104947","0001","5500044856","00010","512060489","SUPPORT DE BUTÉE MOTEUR","","512060489","B","3.95","USD","PC","1","1","1","103","201","CA","","","PC","84","2009/03/25","5840.000","11920.000","17360.000","240.000","2009/07/21","1","0000000024","2009/08/17","02:02:34","2009/09/28","2009/11/09","240.000","0","240.000","2009/08/19","00:00:00","D","F","240.000","0"
"0000104947","0001","5500044856","00010","512060489","SUPPORT DE BUTÉE MOTEUR","","512060489","B","3.95","USD","PC","1","1","1","103","201","CA","","","PC","84","2009/03/25","5840.000","11920.000","17360.000","240.000","2009/07/21","1","0000000024","2009/08/17","02:02:34","2009/09/28","2009/11/09","240.000","0","240.000","2009/08/20","00:00:00","D","F","240.000","0"
"0000104947","0001","5500044856","00010","512060489","SUPPORT DE BUTÉE MOTEUR","","512060489","B","3.95","USD","PC","1","1","1","103","201","CA","","","PC","84","2009/03/25","5840.000","11920.000","17360.000","240.000","2009/07/21","1","0000000024","2009/08/17","02:02:34","2009/09/28","2009/11/09","240.000","0","240.000","2009/08/21","00:00:00","D","F","240.000","0"
"0000104947","0001","5500044856","00010","512060489","SUPPORT DE BUTÉE MOTEUR","","512060489","B","3.95","USD","PC","1","1","1","103","201","CA","","","PC","84","2009/03/25","5840.000","11920.000","17360.000","240.000","2009/07/21","1","0000000024","2009/08/17","02:02:34","2009/09/28","2009/11/09","320.000","0","320.000","2009/09/10","00:00:00","D","F","320.000","0"
"0000104947","0001","5500044856","00010","512060489","SUPPORT DE BUTÉE MOTEUR","","512060489","B","3.95","USD","PC","1","1","1","103","201","CA","","","PC","84","2009/03/25","5840.000","11920.000","17360.000","240.000","2009/07/21","1","0000000024","2009/08/17","02:02:34","2009/09/28","2009/11/09","480.000","0","480.000","2009/09/11","00:00:00","D","F","480.000","0"
"0000104947","0001","5500044856","00010","512060489","SUPPORT DE BUTÉE MOTEUR","","512060489","B","3.95","USD","PC","1","1","1","103","201","CA","","","PC","84","2009/03/25","5840.000","11920.000","17360.000","240.000","2009/07/21","1","0000000024","2009/08/17","02:02:34","2009/09/28","2009/11/09","560.000","0","560.000","2009/09/14","00:00:00","D","F","560.000","0"
"0000104947","0001","5500044856","00010","512060489","SUPPORT DE BUTÉE MOTEUR","","512060489","B","3.95","USD","PC","1","1","1","103","201","CA","","","PC","84","2009/03/25","5840.000","11920.000","17360.000","240.000","2009/07/21","1","0000000024","2009/08/17","02:02:34","2009/09/28","2009/11/09","400.000","0","400.000","2009/09/15","00:00:00","D","F","400.000","0"
"0000104947","0001","5500044856","00010","512060489","SUPPORT DE BUTÉE MOTEUR","","512060489","B","3.95","USD","PC","1","1","1","103","201","CA","","","PC","84","2009/03/25","5840.000","11920.000","17360.000","240.000","2009/07/21","1","0000000024","2009/08/17","02:02:34","2009/09/28","2009/11/09","560.000","0","560.000","2009/09/16","00:00:00","D","F","560.000","0"
"0000104947","0001","5500044856","00010","512060489","SUPPORT DE BUTÉE MOTEUR","","512060489","B","3.95","USD","PC","1","1","1","103","201","CA","","","PC","84","2009/03/25","5840.000","11920.000","17360.000","240.000","2009/07/21","1","0000000024","2009/08/17","02:02:34","2009/09/28","2009/11/09","640.000","0","640.000","2009/09/17","00:00:00","D","F","640.000","0"
"0000104947","0001","5500044856","00010","512060489","SUPPORT DE BUTÉE MOTEUR","","512060489","B","3.95","USD","PC","1","1","1","103","201","CA","","","PC","84","2009/03/25","5840.000","11920.000","17360.000","240.000","2009/07/21","1","0000000024","2009/08/17","02:02:34","2009/09/28","2009/11/09","0","0","0","2009/09/21","00:00:00","W","F","2160.000","-2160.000"
"0000104947","0001","5500044856","00010","512060489","SUPPORT DE BUTÉE MOTEUR","","512060489","B","3.95","USD","PC","1","1","1","103","201","CA","","","PC","84","2009/03/25","5840.000","11920.000","17360.000","240.000","2009/07/21","1","0000000024","2009/08/17","02:02:34","2009/09/28","2009/11/09","640.000","0","640.000","2009/09/21","00:00:00","D","F","0","640.000"
"0000104947","0001","5500044856","00010","512060489","SUPPORT DE BUTÉE MOTEUR","","512060489","B","3.95","USD","PC","1","1","1","103","201","CA","","","PC","84","2009/03/25","5840.000","11920.000","17360.000","240.000","2009/07/21","1","0000000024","2009/08/17","02:02:34","2009/09/28","2009/11/09","560.000","0","560.000","2009/09/22","00:00:00","D","F","0","560.000"
"0000104947","0001","5500044856","00010","512060489","SUPPORT DE BUTÉE MOTEUR","","512060489","B","3.95","USD","PC","1","1","1","103","201","CA","","","PC","84","2009/03/25","5840.000","11920.000","17360.000","240.000","2009/07/21","1","0000000024","2009/08/17","02:02:34","2009/09/28","2009/11/09","560.000","0","560.000","2009/09/23","00:00:00","D","F","0","560.000"
"0000104947","0001","5500044856","00010","512060489","SUPPORT DE BUTÉE MOTEUR","","512060489","B","3.95","USD","PC","1","1","1","103","201","CA","","","PC","84","2009/03/25","5840.000","11920.000","17360.000","240.000","2009/07/21","1","0000000024","2009/08/17","02:02:34","2009/09/28","2009/11/09","400.000","0","400.000","2009/09/24","00:00:00","D","F","0","400.000"
"0000104947","0001","5500044856","00010","512060489","SUPPORT DE BUTÉE MOTEUR","","512060489","B","3.95","USD","PC","1","1","1","103","201","CA","","","PC","84","2009/03/25","5840.000","11920.000","17360.000","240.000","2009/07/21","1","0000000024","2009/08/17","02:02:34","2009/09/28","2009/11/09","2240.000","0","2240.000","2009/09/28","00:00:00","W","M","2240.000","0"
"0000104947","0001","5500044856","00010","512060489","SUPPORT DE BUTÉE MOTEUR","","512060489","B","3.95","USD","PC","1","1","1","103","201","CA","","","PC","84","2009/03/25","5840.000","11920.000","17360.000","240.000","2009/07/21","1","0000000024","2009/08/17","02:02:34","2009/09/28","2009/11/09","1520.000","0","1520.000","2009/10/05","00:00:00","W","M","1520.000","0"
"0000104947","0001","5500044856","00010","512060489","SUPPORT DE BUTÉE MOTEUR","","512060489","B","3.95","USD","PC","1","1","1","103","201","CA","","","PC","84","2009/03/25","5840.000","11920.000","17360.000","240.000","2009/07/21","1","0000000024","2009/08/17","02:02:34","2009/09/28","2009/11/09","1680.000","0","1680.000","2009/10/12","00:00:00","W","M","1680.000","0"
"0000104947","0001","5500044856","00010","512060489","SUPPORT DE BUTÉE MOTEUR","","512060489","B","3.95","USD","PC","1","1","1","103","201","CA","","","PC","84","2009/03/25","5840.000","11920.000","17360.000","240.000","2009/07/21","1","0000000024","2009/08/17","02:02:34","2009/09/28","2009/11/09","560.000","0","560.000","2009/11/09","00:00:00","W","","560.000","0"
"0000104947","0001","5500044856","00010","512060489","SUPPORT DE BUTÉE MOTEUR","","512060489","B","3.95","USD","PC","1","1","1","103","201","CA","","","PC","84","2009/03/25","5840.000","11920.000","17360.000","240.000","2009/07/21","1","0000000024","2009/08/17","02:02:34","2009/09/28","2009/11/09","1680.000","0","1680.000","2009/11/16","00:00:00","W","","1680.000","0"
"0000104947","0001","5500044856","00010","512060489","SUPPORT DE BUTÉE MOTEUR","","512060489","B","3.95","USD","PC","1","1","1","103","201","CA","","","PC","84","2009/03/25","5840.000","11920.000","17360.000","240.000","2009/07/21","1","0000000024","2009/08/17","02:02:34","2009/09/28","2009/11/09","34.000","0","34.000","2009/11/23","00:00:00","W","","34.000","0"
"0000104947","0001","5500044440","00010","512060559","ATTACHE MOTEUR MAG ARRIERE","","512060559","A","4.05","USD","PC","1","1","1","103","201","CA","","","PC","84","2009/03/17","5740.000","11830.000","16940.000","210.000","2009/07/21","1","0000000026","2009/08/17","02:02:23","2009/09/28","2009/11/09","210.000","0","210.000","2009/08/18","00:00:00","D","F","210.000","0"
"0000104947","0001","5500044440","00010","512060559","ATTACHE MOTEUR MAG ARRIERE","","512060559","A","4.05","USD","PC","1","1","1","103","201","CA","","","PC","84","2009/03/17","5740.000","11830.000","16940.000","210.000","2009/07/21","1","0000000026","2009/08/17","02:02:23","2009/09/28","2009/11/09","210.000","0","210.000","2009/08/19","00:00:00","D","F","210.000","0"
"0000104947","0001","5500044440","00010","512060559","ATTACHE MOTEUR MAG ARRIERE","","512060559","A","4.05","USD","PC","1","1","1","103","201","CA","","","PC","84","2009/03/17","5740.000","11830.000","16940.000","210.000","2009/07/21","1","0000000026","2009/08/17","02:02:23","2009/09/28","2009/11/09","280.000","0","280.000","2009/08/20","00:00:00","D","F","280.000","0"
"0000104947","0001","5500044440","00010","512060559","ATTACHE MOTEUR MAG ARRIERE","","512060559","A","4.05","USD","PC","1","1","1","103","201","CA","","","PC","84","2009/03/17","5740.000","11830.000","16940.000","210.000","2009/07/21","1","0000000026","2009/08/17","02:02:23","2009/09/28","2009/11/09","210.000","0","210.000","2009/08/24","00:00:00","D","F","210.000","0"
"0000104947","0001","5500044440","00010","512060559","ATTACHE MOTEUR MAG ARRIERE","","512060559","A","4.05","USD","PC","1","1","1","103","201","CA","","","PC","84","2009/03/17","5740.000","11830.000","16940.000","210.000","2009/07/21","1","0000000026","2009/08/17","02:02:23","2009/09/28","2009/11/09","350.000","0","350.000","2009/09/10","00:00:00","D","F","350.000","0"
"0000104947","0001","5500044440","00010","512060559","ATTACHE MOTEUR MAG ARRIERE","","512060559","A","4.05","USD","PC","1","1","1","103","201","CA","","","PC","84","2009/03/17","5740.000","11830.000","16940.000","210.000","2009/07/21","1","0000000026","2009/08/17","02:02:23","2009/09/28","2009/11/09","490.000","0","490.000","2009/09/11","00:00:00","D","F","490.000","0"
"0000104947","0001","5500044440","00010","512060559","ATTACHE MOTEUR MAG ARRIERE","","512060559","A","4.05","USD","PC","1","1","1","103","201","CA","","","PC","84","2009/03/17","5740.000","11830.000","16940.000","210.000","2009/07/21","1","0000000026","2009/08/17","02:02:23","2009/09/28","2009/11/09","490.000","0","490.000","2009/09/14","00:00:00","D","F","490.000","0"
"0000104947","0001","5500044440","00010","512060559","ATTACHE MOTEUR MAG ARRIERE","","512060559","A","4.05","USD","PC","1","1","1","103","201","CA","","","PC","84","2009/03/17","5740.000","11830.000","16940.000","210.000","2009/07/21","1","0000000026","2009/08/17","02:02:23","2009/09/28","2009/11/09","490.000","0","490.000","2009/09/15","00:00:00","D","F","490.000","0"
"0000104947","0001","5500044440","00010","512060559","ATTACHE MOTEUR MAG ARRIERE","","512060559","A","4.05","USD","PC","1","1","1","103","201","CA","","","PC","84","2009/03/17","5740.000","11830.000","16940.000","210.000","2009/07/21","1","0000000026","2009/08/17","02:02:23","2009/09/28","2009/11/09","560.000","0","560.000","2009/09/16","00:00:00","D","F","560.000","0"
"0000104947","0001","5500044440","00010","512060559","ATTACHE MOTEUR MAG ARRIERE","","512060559","A","4.05","USD","PC","1","1","1","103","201","CA","","","PC","84","2009/03/17","5740.000","11830.000","16940.000","210.000","2009/07/21","1","0000000026","2009/08/17","02:02:23","2009/09/28","2009/11/09","630.000","0","630.000","2009/09/17","00:00:00","D","F","630.000","0"
"0000104947","0001","5500044440","00010","512060559","ATTACHE MOTEUR MAG ARRIERE","","512060559","A","4.05","USD","PC","1","1","1","103","201","CA","","","PC","84","2009/03/17","5740.000","11830.000","16940.000","210.000","2009/07/21","1","0000000026","2009/08/17","02:02:23","2009/09/28","2009/11/09","0","0","0","2009/09/21","00:00:00","W","F","2170.000","-2170.000"
"0000104947","0001","5500044440","00010","512060559","ATTACHE MOTEUR MAG ARRIERE","","512060559","A","4.05","USD","PC","1","1","1","103","201","CA","","","PC","84","2009/03/17","5740.000","11830.000","16940.000","210.000","2009/07/21","1","0000000026","2009/08/17","02:02:23","2009/09/28","2009/11/09","630.000","0","630.000","2009/09/21","00:00:00","D","F","0","630.000"
"0000104947","0001","5500044440","00010","512060559","ATTACHE MOTEUR MAG ARRIERE","","512060559","A","4.05","USD","PC","1","1","1","103","201","CA","","","PC","84","2009/03/17","5740.000","11830.000","16940.000","210.000","2009/07/21","1","0000000026","2009/08/17","02:02:23","2009/09/28","2009/11/09","560.000","0","560.000","2009/09/22","00:00:00","D","F","0","560.000"
"0000104947","0001","5500044440","00010","512060559","ATTACHE MOTEUR MAG ARRIERE","","512060559","A","4.05","USD","PC","1","1","1","103","201","CA","","","PC","84","2009/03/17","5740.000","11830.000","16940.000","210.000","2009/07/21","1","0000000026","2009/08/17","02:02:23","2009/09/28","2009/11/09","490.000","0","490.000","2009/09/23","00:00:00","D","F","0","490.000"
"0000104947","0001","5500044440","00010","512060559","ATTACHE MOTEUR MAG ARRIERE","","512060559","A","4.05","USD","PC","1","1","1","103","201","CA","","","PC","84","2009/03/17","5740.000","11830.000","16940.000","210.000","2009/07/21","1","0000000026","2009/08/17","02:02:23","2009/09/28","2009/11/09","490.000","0","490.000","2009/09/24","00:00:00","D","F","0","490.000"
"0000104947","0001","5500044440","00010","512060559","ATTACHE MOTEUR MAG ARRIERE","","512060559","A","4.05","USD","PC","1","1","1","103","201","CA","","","PC","84","2009/03/17","5740.000","11830.000","16940.000","210.000","2009/07/21","1","0000000026","2009/08/17","02:02:23","2009/09/28","2009/11/09","2240.000","0","2240.000","2009/09/28","00:00:00","W","M","2240.000","0"
"0000104947","0001","5500044440","00010","512060559","ATTACHE MOTEUR MAG ARRIERE","","512060559","A","4.05","USD","PC","1","1","1","103","201","CA","","","PC","84","2009/03/17","5740.000","11830.000","16940.000","210.000","2009/07/21","1","0000000026","2009/08/17","02:02:23","2009/09/28","2009/11/09","1190.000","0","1190.000","2009/10/05","00:00:00","W","M","1190.000","0"
"0000104947","0001","5500044440","00010","512060559","ATTACHE MOTEUR MAG ARRIERE","","512060559","A","4.05","USD","PC","1","1","1","103","201","CA","","","PC","84","2009/03/17","5740.000","11830.000","16940.000","210.000","2009/07/21","1","0000000026","2009/08/17","02:02:23","2009/09/28","2009/11/09","1680.000","0","1680.000","2009/10/12","00:00:00","W","M","1680.000","0"
"0000104947","0001","5500044440","00010","512060559","ATTACHE MOTEUR MAG ARRIERE","","512060559","A","4.05","USD","PC","1","1","1","103","201","CA","","","PC","84","2009/03/17","5740.000","11830.000","16940.000","210.000","2009/07/21","1","0000000026","2009/08/17","02:02:23","2009/09/28","2009/11/09","910.000","0","910.000","2009/11/09","00:00:00","W","","910.000","0"
"0000104947","0001","5500044440","00010","512060559","ATTACHE MOTEUR MAG ARRIERE","","512060559","A","4.05","USD","PC","1","1","1","103","201","CA","","","PC","84","2009/03/17","5740.000","11830.000","16940.000","210.000","2009/07/21","1","0000000026","2009/08/17","02:02:23","2009/09/28","2009/11/09","1890.000","0","1890.000","2009/11/16","00:00:00","W","","1890.000","0"
"0000104947","0001","5500044440","00010","512060559","ATTACHE MOTEUR MAG ARRIERE","","512060559","A","4.05","USD","PC","1","1","1","103","201","CA","","","PC","84","2009/03/17","5740.000","11830.000","16940.000","210.000","2009/07/21","1","0000000026","2009/08/17","02:02:23","2009/09/28","2009/11/09","48.000","0","48.000","2009/11/23","00:00:00","W","","48.000","0"
"0000104947","0001","4400034801","00010","512060576","SUPPORT DE BUTÉE MOTEUR","","512060576","A","3.78","USD","PC","1","1","1","103","201","CA","","","PC","84","0000/00/00","0","0","0","0","0000/00/00","","0000000000","0000/00/00","00:00:00","0000/00/00","0000/00/00","100.000","0","100.000","2009/08/28","00:00:00","D","","0","0"
"0000104947","0001","5500047603","00010","512060576","SUPPORT DE BUTÉE MOTEUR","","512060576","A","3.78","USD","PC","1","1","1","103","201","CA","","","PC","84","2009/05/26","0","0","0","0","0000/00/00","1","0000000012","2009/08/17","02:02:41","2009/09/28","2009/11/09","400.000","0","400.000","2009/11/09","00:00:00","W","","400.000","0"
"0000104947","0001","5500047603","00010","512060576","SUPPORT DE BUTÉE MOTEUR","","512060576","A","3.78","USD","PC","1","1","1","103","201","CA","","","PC","84","2009/05/26","0","0","0","0","0000/00/00","1","0000000012","2009/08/17","02:02:41","2009/09/28","2009/11/09","132.000","0","132.000","2009/11/16","00:00:00","W","","132.000","0"
"0000104947","0001","5500021473","00010","518322865","RENFORT SUPERIEUR","","518322865","A",".88","USD","PC","1","1","1","150","201","CA","","","PC","84","2007/05/01","1278.000","1278.000","1278.000","50.000","2009/03/16","1","0000000123","2009/08/17","02:01:34","2009/09/14","2009/10/26","0","0","0","","","","","0","0"
"0000104947","0001","5500018392","00010","518324131","SUPPORT DE GUIDON","","518324131","C.","5.12","USD","PC","1","1","1","150","201","CA","","","PC","P1","2007/02/26","1550.000","1550.000","1550.000","50.000","2009/03/16","1","0000000131","2009/08/17","02:01:27","2009/09/14","2009/10/26","0","0","0","","","","","0","0"
"0000104947","0001","5500042894","00010","518325558","LONGERON GAUCHE","","518325558","D","27.77","USD","PC","1","1","1","150","201","CA","","","PC","P1","2009/02/04","56.000","1064.000","8288.000","56.000","2009/05/05","1","0000000030","2009/08/17","02:02:21","2009/09/28","2009/11/23","56.000","0","56.000","2009/08/20","00:00:00","D","F","56.000","0"
"0000104947","0001","5500042894","00010","518325558","LONGERON GAUCHE","","518325558","D","27.77","USD","PC","1","1","1","150","201","CA","","","PC","P1","2009/02/04","56.000","1064.000","8288.000","56.000","2009/05/05","1","0000000030","2009/08/17","02:02:21","2009/09/28","2009/11/23","448.000","0","448.000","2009/08/24","00:00:00","D","F","448.000","0"
"0000104947","0001","5500042894","00010","518325558","LONGERON GAUCHE","","518325558","D","27.77","USD","PC","1","1","1","150","201","CA","","","PC","P1","2009/02/04","56.000","1064.000","8288.000","56.000","2009/05/05","1","0000000030","2009/08/17","02:02:21","2009/09/28","2009/11/23","392.000","0","392.000","2009/08/25","00:00:00","D","F","392.000","0"
"0000104947","0001","5500042894","00010","518325558","LONGERON GAUCHE","","518325558","D","27.77","USD","PC","1","1","1","150","201","CA","","","PC","P1","2009/02/04","56.000","1064.000","8288.000","56.000","2009/05/05","1","0000000030","2009/08/17","02:02:21","2009/09/28","2009/11/23","112.000","0","112.000","2009/08/26","00:00:00","D","F","112.000","0"
"0000104947","0001","5500042894","00010","518325558","LONGERON GAUCHE","","518325558","D","27.77","USD","PC","1","1","1","150","201","CA","","","PC","P1","2009/02/04","56.000","1064.000","8288.000","56.000","2009/05/05","1","0000000030","2009/08/17","02:02:21","2009/09/28","2009/11/23","672.000","0","672.000","2009/10/12","00:00:00","W","M","672.000","0"
"0000104947","0001","5500042894","00010","518325558","LONGERON GAUCHE","","518325558","D","27.77","USD","PC","1","1","1","150","201","CA","","","PC","P1","2009/02/04","56.000","1064.000","8288.000","56.000","2009/05/05","1","0000000030","2009/08/17","02:02:21","2009/09/28","2009/11/23","2352.000","0","2352.000","2009/10/19","00:00:00","W","M","2352.000","0"
"0000104947","0001","5500042894","00010","518325558","LONGERON GAUCHE","","518325558","D","27.77","USD","PC","1","1","1","150","201","CA","","","PC","P1","2009/02/04","56.000","1064.000","8288.000","56.000","2009/05/05","1","0000000030","2009/08/17","02:02:21","2009/09/28","2009/11/23","2016.000","0","2016.000","2009/10/26","00:00:00","W","M","2016.000","0"
"0000104947","0001","5500042894","00010","518325558","LONGERON GAUCHE","","518325558","D","27.77","USD","PC","1","1","1","150","201","CA","","","PC","P1","2009/02/04","56.000","1064.000","8288.000","56.000","2009/05/05","1","0000000030","2009/08/17","02:02:21","2009/09/28","2009/11/23","2184.000","0","2184.000","2009/11/02","00:00:00","W","M","2184.000","0"
"0000104947","0001","5500042894","00010","518325558","LONGERON GAUCHE","","518325558","D","27.77","USD","PC","1","1","1","150","201","CA","","","PC","P1","2009/02/04","56.000","1064.000","8288.000","56.000","2009/05/05","1","0000000030","2009/08/17","02:02:21","2009/09/28","2009/11/23","35.000","0","35.000","2009/11/30","00:00:00","W","","35.000","0"
"0000104947","0001","5500044857","00010","518325790","LIEN DE RENFORTS","","518325790","A","3.16","USD","PC","1","1","1","103","201","CA","","","PC","64","2009/03/25","0","0","2372.000","0","0000/00/00","1","0000000021","2009/08/17","02:02:35","2009/09/14","2009/10/26","2372.000","0","2372.000","2009/09/28","00:00:00","W","M","2372.000","0"
"0000104947","0001","5500047188","00010","705202027","ATTACHE DE SILENCIEUX","","705202027","",".92","USD","PC","1","1","1","020","201","CA","","","PC","62","2009/09/01","0","0","400.000","0","0000/00/00","1","0000000014","2009/08/17","02:02:39","2009/09/07","2009/09/28","0","0","0","2009/09/21","00:00:00","W","M","400.000","-400.000"
"0000104947","0001","5500047188","00010","705202027","ATTACHE DE SILENCIEUX","","705202027","",".92","USD","PC","1","1","1","020","201","CA","","","PC","62","2009/09/01","0","0","400.000","0","0000/00/00","1","0000000014","2009/08/17","02:02:39","2009/09/07","2009/09/28","200.000","0","200.000","2009/09/23","00:00:00","D","M","0","200.000"
"0000104947","0001","5500047188","00010","705202027","ATTACHE DE SILENCIEUX","","705202027","",".92","USD","PC","1","1","1","020","201","CA","","","PC","62","2009/09/01","0","0","400.000","0","0000/00/00","1","0000000014","2009/08/17","02:02:39","2009/09/07","2009/09/28","200.000","0","200.000","2009/09/24","00:00:00","D","M","0","200.000"
"0000104947","0001","5500047188","00010","705202027","ATTACHE DE SILENCIEUX","","705202027","",".92","USD","PC","1","1","1","020","201","CA","","","PC","62","2009/09/01","0","0","400.000","0","0000/00/00","1","0000000014","2009/08/17","02:02:39","2009/09/07","2009/09/28","200.000","0","200.000","2009/09/28","00:00:00","W","","200.000","0"
"0000104947","0001","5500047188","00010","705202027","ATTACHE DE SILENCIEUX","","705202027","",".92","USD","PC","1","1","1","020","201","CA","","","PC","62","2009/09/01","0","0","400.000","0","0000/00/00","1","0000000014","2009/08/17","02:02:39","2009/09/07","2009/09/28","200.000","0","200.000","2009/10/05","00:00:00","W","","200.000","0"
"0000104947","0001","5500047188","00010","705202027","ATTACHE DE SILENCIEUX","","705202027","",".92","USD","PC","1","1","1","020","201","CA","","","PC","62","2009/09/01","0","0","400.000","0","0000/00/00","1","0000000014","2009/08/17","02:02:39","2009/09/07","2009/09/28","200.000","0","200.000","2009/10/12","00:00:00","W","","200.000","0"
"0000104947","0001","5500047188","00010","705202027","ATTACHE DE SILENCIEUX","","705202027","",".92","USD","PC","1","1","1","020","201","CA","","","PC","62","2009/09/01","0","0","400.000","0","0000/00/00","1","0000000014","2009/08/17","02:02:39","2009/09/07","2009/09/28","200.000","0","200.000","2009/11/09","00:00:00","W","","200.000","0"
"0000104947","0001","5500047188","00010","705202027","ATTACHE DE SILENCIEUX","","705202027","",".92","USD","PC","1","1","1","020","201","CA","","","PC","62","2009/09/01","0","0","400.000","0","0000/00/00","1","0000000014","2009/08/17","02:02:39","2009/09/07","2009/09/28","600.000","0","600.000","2009/11/16","00:00:00","W","","600.000","0"
"0000104947","0001","5500047188","00010","705202027","ATTACHE DE SILENCIEUX","","705202027","",".92","USD","PC","1","1","1","020","201","CA","","","PC","62","2009/09/01","0","0","400.000","0","0000/00/00","1","0000000014","2009/08/17","02:02:39","2009/09/07","2009/09/28","200.000","0","200.000","2009/11/23","00:00:00","W","","200.000","0"
"0000104947","0001","5500047188","00010","705202027","ATTACHE DE SILENCIEUX","","705202027","",".92","USD","PC","1","1","1","020","201","CA","","","PC","62","2009/09/01","0","0","400.000","0","0000/00/00","1","0000000014","2009/08/17","02:02:39","2009/09/07","2009/09/28","400.000","0","400.000","2009/11/30","00:00:00","W","","400.000","0"
"0000104947","0001","5500047188","00010","705202027","ATTACHE DE SILENCIEUX","","705202027","",".92","USD","PC","1","1","1","020","201","CA","","","PC","62","2009/09/01","0","0","400.000","0","0000/00/00","1","0000000014","2009/08/17","02:02:39","2009/09/07","2009/09/28","200.000","0","200.000","2009/12/14","00:00:00","W","","200.000","0"
