"No Fournisseur","Division","No Doc d'achat","Item","No Pièce","Description","Sous Description","No dessin","Rév dessin","Prix","Devise","UM Prix","Base de prix","Unité qté à Unité prix","Unité prix à Unité qté","Ach","Planif","Pays Orig","Code HS","Code visa","UM Qté","Type emb","Date déb qté cum","Qté cum  reçue","Qté cum zone ferme","Qté cum zone matière","Qté dern récep","Date dern récep","Type d'appel","No appel","Date appel","Heure appel","Date fin zone ferme","Date fin zone Matière","Qté Cédulée","Qté Reçue","Bal à recevoir","Date Récp au Site BRP","Heure Récp au Site BRP","Regroup","Ferme ou Matière","Qté Appel Préc","Diff qté cédulée"
"0000104947","0001","5500028205","00010","503191894","CULBUTEUR  DROIT","","503191894","","2.91","USD","PC","1","1","1","150","201","CA","","","PC","64","2007/12/17","140.000","6972.000","7980.000","140.000","2008/05/21","1","0000000030","2008/06/09","01:08:47","2008/07/07","2008/08/18","336.000","0","336.000","2008/07/03","00:00:00","D","F","336.000","0"
"0000104947","0001","5500028205","00010","503191894","CULBUTEUR  DROIT","","503191894","","2.91","USD","PC","1","1","1","150","201","CA","","","PC","64","2007/12/17","140.000","6972.000","7980.000","140.000","2008/05/21","1","0000000030","2008/06/09","01:08:47","2008/07/07","2008/08/18","560.000","0","560.000","2008/07/04","00:00:00","D","F","560.000","0"
"0000104947","0001","5500028205","00010","503191894","CULBUTEUR  DROIT","","503191894","","2.91","USD","PC","1","1","1","150","201","CA","","","PC","64","2007/12/17","140.000","6972.000","7980.000","140.000","2008/05/21","1","0000000030","2008/06/09","01:08:47","2008/07/07","2008/08/18","0","0","0","2008/07/07","00:00:00","W","M","448.000","-448.000"
"0000104947","0001","5500028205","00010","503191894","CULBUTEUR  DROIT","","503191894","","2.91","USD","PC","1","1","1","150","201","CA","","","PC","64","2007/12/17","140.000","6972.000","7980.000","140.000","2008/05/21","1","0000000030","2008/06/09","01:08:47","2008/07/07","2008/08/18","448.000","0","448.000","2008/07/07","00:00:00","D","F","0","448.000"
"0000104947","0001","5500028205","00010","503191894","CULBUTEUR  DROIT","","503191894","","2.91","USD","PC","1","1","1","150","201","CA","","","PC","64","2007/12/17","140.000","6972.000","7980.000","140.000","2008/05/21","1","0000000030","2008/06/09","01:08:47","2008/07/07","2008/08/18","1008.000","0","1008.000","2008/08/11","00:00:00","W","M","1008.000","0"
"0000104947","0001","5500028205","00010","503191894","CULBUTEUR  DROIT","","503191894","","2.91","USD","PC","1","1","1","150","201","CA","","","PC","64","2007/12/17","140.000","6972.000","7980.000","140.000","2008/05/21","1","0000000030","2008/06/09","01:08:47","2008/07/07","2008/08/18","448.000","0","448.000","2008/08/18","00:00:00","W","","448.000","0"
"0000104947","0001","5500028205","00010","503191894","CULBUTEUR  DROIT","","503191894","","2.91","USD","PC","1","1","1","150","201","CA","","","PC","64","2007/12/17","140.000","6972.000","7980.000","140.000","2008/05/21","1","0000000030","2008/06/09","01:08:47","2008/07/07","2008/08/18","448.000","0","448.000","2008/09/22","00:00:00","W","","448.000","0"
"0000104947","0001","5500028205","00010","503191894","CULBUTEUR  DROIT","","503191894","","2.91","USD","PC","1","1","1","150","201","CA","","","PC","64","2007/12/17","140.000","6972.000","7980.000","140.000","2008/05/21","1","0000000030","2008/06/09","01:08:47","2008/07/07","2008/08/18","2800.000","0","2800.000","2008/09/29","00:00:00","W","","2800.000","0"
"0000104947","0001","5500028205","00010","503191894","CULBUTEUR  DROIT","","503191894","","2.91","USD","PC","1","1","1","150","201","CA","","","PC","64","2007/12/17","140.000","6972.000","7980.000","140.000","2008/05/21","1","0000000030","2008/06/09","01:08:47","2008/07/07","2008/08/18","2352.000","0","2352.000","2008/10/06","00:00:00","W","","2352.000","0"
"0000104947","0001","5500028205","00010","503191894","CULBUTEUR  DROIT","","503191894","","2.91","USD","PC","1","1","1","150","201","CA","","","PC","64","2007/12/17","140.000","6972.000","7980.000","140.000","2008/05/21","1","0000000030","2008/06/09","01:08:47","2008/07/07","2008/08/18","672.000","0","672.000","2008/10/13","00:00:00","W","","672.000","0"
"0000104947","0001","5500028205","00010","503191894","CULBUTEUR  DROIT","","503191894","","2.91","USD","PC","1","1","1","150","201","CA","","","PC","64","2007/12/17","140.000","6972.000","7980.000","140.000","2008/05/21","1","0000000030","2008/06/09","01:08:47","2008/07/07","2008/08/18","672.000","0","672.000","2008/10/20","00:00:00","W","","672.000","0"
"0000104947","0001","5500028205","00010","503191894","CULBUTEUR  DROIT","","503191894","","2.91","USD","PC","1","1","1","150","201","CA","","","PC","64","2007/12/17","140.000","6972.000","7980.000","140.000","2008/05/21","1","0000000030","2008/06/09","01:08:47","2008/07/07","2008/08/18","3024.000","0","3024.000","2008/10/27","00:00:00","W","","3024.000","0"
"0000104947","0001","5500028205","00010","503191894","CULBUTEUR  DROIT","","503191894","","2.91","USD","PC","1","1","1","150","201","CA","","","PC","64","2007/12/17","140.000","6972.000","7980.000","140.000","2008/05/21","1","0000000030","2008/06/09","01:08:47","2008/07/07","2008/08/18","2912.000","0","2912.000","2008/11/03","00:00:00","W","","2912.000","0"
"0000104947","0001","5500028205","00010","503191894","CULBUTEUR  DROIT","","503191894","","2.91","USD","PC","1","1","1","150","201","CA","","","PC","64","2007/12/17","140.000","6972.000","7980.000","140.000","2008/05/21","1","0000000030","2008/06/09","01:08:47","2008/07/07","2008/08/18","2352.000","0","2352.000","2008/11/10","00:00:00","W","","2352.000","0"
"0000104947","0001","5500028205","00010","503191894","CULBUTEUR  DROIT","","503191894","","2.91","USD","PC","1","1","1","150","201","CA","","","PC","64","2007/12/17","140.000","6972.000","7980.000","140.000","2008/05/21","1","0000000030","2008/06/09","01:08:47","2008/07/07","2008/08/18","3024.000","0","3024.000","2008/11/17","00:00:00","W","","3024.000","0"
"0000104947","0001","5500028205","00010","503191894","CULBUTEUR  DROIT","","503191894","","2.91","USD","PC","1","1","1","150","201","CA","","","PC","64","2007/12/17","140.000","6972.000","7980.000","140.000","2008/05/21","1","0000000030","2008/06/09","01:08:47","2008/07/07","2008/08/18","607.000","0","607.000","2008/11/24","00:00:00","W","","582.000","25.000"
"0000104947","0001","4400031490","00010","503191984","TENDEUR","","503191984","","2.83","USD","PC","1","1","1","150","201","CA","","","PC","","0000/00/00","0","0","0","0","0000/00/00","","0000000000","0000/00/00","00:00:00","0000/00/00","0000/00/00","30.000","0","30.000","2008/06/30","00:00:00","D","","0","0"
"0000104947","0001","5500034753","00010","503191984","TENDEUR","","503191984","","2.83","USD","PC","1","1","1","150","201","CA","","","PC","","2008/05/20","0","0","0","0","0000/00/00","1","0000000003","2008/06/09","01:08:56","2008/06/23","2008/07/21","90.000","0","90.000","2008/09/15","00:00:00","W","","90.000","0"
"0000104947","0001","5500034753","00010","503191984","TENDEUR","","503191984","","2.83","USD","PC","1","1","1","150","201","CA","","","PC","","2008/05/20","0","0","0","0","0000/00/00","1","0000000003","2008/06/09","01:08:56","2008/06/23","2008/07/21","1138.000","0","1138.000","2008/10/06","00:00:00","W","","1058.000","80.000"
"0000104947","0001","5500034755","00010","504152802","CAPUCHON FILETE","","504152802","C.","8.85","USD","PC","1","1","1","150","201","CA","","","PC","62","2008/05/20","0","30.000","60.000","0","0000/00/00","1","0000000003","2008/06/09","01:08:57","2008/07/07","2008/08/18","0","0","0","2008/07/07","00:00:00","W","M","30.000","-30.000"
"0000104947","0001","5500034755","00010","504152802","CAPUCHON FILETE","","504152802","C.","8.85","USD","PC","1","1","1","150","201","CA","","","PC","62","2008/05/20","0","30.000","60.000","0","0000/00/00","1","0000000003","2008/06/09","01:08:57","2008/07/07","2008/08/18","30.000","0","30.000","2008/07/07","00:00:00","D","F","0","30.000"
"0000104947","0001","5500034755","00010","504152802","CAPUCHON FILETE","","504152802","C.","8.85","USD","PC","1","1","1","150","201","CA","","","PC","62","2008/05/20","0","30.000","60.000","0","0000/00/00","1","0000000003","2008/06/09","01:08:57","2008/07/07","2008/08/18","30.000","0","30.000","2008/08/11","00:00:00","W","M","30.000","0"
"0000104947","0001","5500034755","00010","504152802","CAPUCHON FILETE","","504152802","C.","8.85","USD","PC","1","1","1","150","201","CA","","","PC","62","2008/05/20","0","30.000","60.000","0","0000/00/00","1","0000000003","2008/06/09","01:08:57","2008/07/07","2008/08/18","30.000","0","30.000","2008/09/15","00:00:00","W","","30.000","0"
"0000104947","0001","5500034755","00010","504152802","CAPUCHON FILETE","","504152802","C.","8.85","USD","PC","1","1","1","150","201","CA","","","PC","62","2008/05/20","0","30.000","60.000","0","0000/00/00","1","0000000003","2008/06/09","01:08:57","2008/07/07","2008/08/18","521.000","0","521.000","2008/10/06","00:00:00","W","","509.000","12.000"
"0000104947","0001","5500029993","00010","509000436","TUBE RADIATEUR SUPÉRIEUR","","509000436","B","1.18","USD","PC","1","1","1","150","201","CA","","","PC","82","2008/02/07","2000.000","10080.000","15840.000","1160.000","2008/06/06","1","0000000021","2008/06/10","11:45:15","2008/07/08","2008/08/19","880.000","0","880.000","2008/06/12","00:00:00","D","F","880.000","0"
"0000104947","0001","5500029993","00010","509000436","TUBE RADIATEUR SUPÉRIEUR","","509000436","B","1.18","USD","PC","1","1","1","150","201","CA","","","PC","82","2008/02/07","2000.000","10080.000","15840.000","1160.000","2008/06/06","1","0000000021","2008/06/10","11:45:15","2008/07/08","2008/08/19","1320.000","0","1320.000","2008/06/16","00:00:00","D","F","0","1320.000"
"0000104947","0001","5500029993","00010","509000436","TUBE RADIATEUR SUPÉRIEUR","","509000436","B","1.18","USD","PC","1","1","1","150","201","CA","","","PC","82","2008/02/07","2000.000","10080.000","15840.000","1160.000","2008/06/06","1","0000000021","2008/06/10","11:45:15","2008/07/08","2008/08/19","0","0","0","2008/06/17","00:00:00","D","F","1320.000","-1320.000"
"0000104947","0001","5500029993","00010","509000436","TUBE RADIATEUR SUPÉRIEUR","","509000436","B","1.18","USD","PC","1","1","1","150","201","CA","","","PC","82","2008/02/07","2000.000","10080.000","15840.000","1160.000","2008/06/06","1","0000000021","2008/06/10","11:45:15","2008/07/08","2008/08/19","360.000","0","360.000","2008/06/19","00:00:00","D","F","0","360.000"
"0000104947","0001","5500029993","00010","509000436","TUBE RADIATEUR SUPÉRIEUR","","509000436","B","1.18","USD","PC","1","1","1","150","201","CA","","","PC","82","2008/02/07","2000.000","10080.000","15840.000","1160.000","2008/06/06","1","0000000021","2008/06/10","11:45:15","2008/07/08","2008/08/19","240.000","0","240.000","2008/06/20","00:00:00","D","F","1800.000","-1560.000"
"0000104947","0001","5500029993","00010","509000436","TUBE RADIATEUR SUPÉRIEUR","","509000436","B","1.18","USD","PC","1","1","1","150","201","CA","","","PC","82","2008/02/07","2000.000","10080.000","15840.000","1160.000","2008/06/06","1","0000000021","2008/06/10","11:45:15","2008/07/08","2008/08/19","600.000","0","600.000","2008/06/25","00:00:00","D","F","0","600.000"
"0000104947","0001","5500029993","00010","509000436","TUBE RADIATEUR SUPÉRIEUR","","509000436","B","1.18","USD","PC","1","1","1","150","201","CA","","","PC","82","2008/02/07","2000.000","10080.000","15840.000","1160.000","2008/06/06","1","0000000021","2008/06/10","11:45:15","2008/07/08","2008/08/19","480.000","0","480.000","2008/06/26","00:00:00","D","F","0","480.000"
"0000104947","0001","5500029993","00010","509000436","TUBE RADIATEUR SUPÉRIEUR","","509000436","B","1.18","USD","PC","1","1","1","150","201","CA","","","PC","82","2008/02/07","2000.000","10080.000","15840.000","1160.000","2008/06/06","1","0000000021","2008/06/10","11:45:15","2008/07/08","2008/08/19","600.000","0","600.000","2008/06/27","00:00:00","D","F","0","600.000"
"0000104947","0001","5500029993","00010","509000436","TUBE RADIATEUR SUPÉRIEUR","","509000436","B","1.18","USD","PC","1","1","1","150","201","CA","","","PC","82","2008/02/07","2000.000","10080.000","15840.000","1160.000","2008/06/06","1","0000000021","2008/06/10","11:45:15","2008/07/08","2008/08/19","480.000","0","480.000","2008/06/30","00:00:00","D","F","1920.000","-1440.000"
"0000104947","0001","5500029993","00010","509000436","TUBE RADIATEUR SUPÉRIEUR","","509000436","B","1.18","USD","PC","1","1","1","150","201","CA","","","PC","82","2008/02/07","2000.000","10080.000","15840.000","1160.000","2008/06/06","1","0000000021","2008/06/10","11:45:15","2008/07/08","2008/08/19","360.000","0","360.000","2008/07/01","00:00:00","D","F","0","360.000"
"0000104947","0001","5500029993","00010","509000436","TUBE RADIATEUR SUPÉRIEUR","","509000436","B","1.18","USD","PC","1","1","1","150","201","CA","","","PC","82","2008/02/07","2000.000","10080.000","15840.000","1160.000","2008/06/06","1","0000000021","2008/06/10","11:45:15","2008/07/08","2008/08/19","480.000","0","480.000","2008/07/02","00:00:00","D","F","840.000","-360.000"
"0000104947","0001","5500029993","00010","509000436","TUBE RADIATEUR SUPÉRIEUR","","509000436","B","1.18","USD","PC","1","1","1","150","201","CA","","","PC","82","2008/02/07","2000.000","10080.000","15840.000","1160.000","2008/06/06","1","0000000021","2008/06/10","11:45:15","2008/07/08","2008/08/19","600.000","0","600.000","2008/07/03","00:00:00","D","F","0","600.000"
"0000104947","0001","5500029993","00010","509000436","TUBE RADIATEUR SUPÉRIEUR","","509000436","B","1.18","USD","PC","1","1","1","150","201","CA","","","PC","82","2008/02/07","2000.000","10080.000","15840.000","1160.000","2008/06/06","1","0000000021","2008/06/10","11:45:15","2008/07/08","2008/08/19","600.000","0","600.000","2008/07/04","00:00:00","D","F","0","600.000"
"0000104947","0001","5500029993","00010","509000436","TUBE RADIATEUR SUPÉRIEUR","","509000436","B","1.18","USD","PC","1","1","1","150","201","CA","","","PC","82","2008/02/07","2000.000","10080.000","15840.000","1160.000","2008/06/06","1","0000000021","2008/06/10","11:45:15","2008/07/08","2008/08/19","720.000","0","720.000","2008/07/07","00:00:00","D","F","240.000","480.000"
"0000104947","0001","5500029993","00010","509000436","TUBE RADIATEUR SUPÉRIEUR","","509000436","B","1.18","USD","PC","1","1","1","150","201","CA","","","PC","82","2008/02/07","2000.000","10080.000","15840.000","1160.000","2008/06/06","1","0000000021","2008/06/10","11:45:15","2008/07/08","2008/08/19","360.000","0","360.000","2008/07/08","00:00:00","D","F","240.000","120.000"
"0000104947","0001","5500029993","00010","509000436","TUBE RADIATEUR SUPÉRIEUR","","509000436","B","1.18","USD","PC","1","1","1","150","201","CA","","","PC","82","2008/02/07","2000.000","10080.000","15840.000","1160.000","2008/06/06","1","0000000021","2008/06/10","11:45:15","2008/07/08","2008/08/19","240.000","0","240.000","2008/07/09","00:00:00","D","M","360.000","-120.000"
"0000104947","0001","5500029993","00010","509000436","TUBE RADIATEUR SUPÉRIEUR","","509000436","B","1.18","USD","PC","1","1","1","150","201","CA","","","PC","82","2008/02/07","2000.000","10080.000","15840.000","1160.000","2008/06/06","1","0000000021","2008/06/10","11:45:15","2008/07/08","2008/08/19","240.000","0","240.000","2008/07/10","00:00:00","D","M","240.000","0"
"0000104947","0001","5500029993","00010","509000436","TUBE RADIATEUR SUPÉRIEUR","","509000436","B","1.18","USD","PC","1","1","1","150","201","CA","","","PC","82","2008/02/07","2000.000","10080.000","15840.000","1160.000","2008/06/06","1","0000000021","2008/06/10","11:45:15","2008/07/08","2008/08/19","3360.000","0","3360.000","2008/08/04","00:00:00","W","M","3360.000","0"
"0000104947","0001","5500029993","00010","509000436","TUBE RADIATEUR SUPÉRIEUR","","509000436","B","1.18","USD","PC","1","1","1","150","201","CA","","","PC","82","2008/02/07","2000.000","10080.000","15840.000","1160.000","2008/06/06","1","0000000021","2008/06/10","11:45:15","2008/07/08","2008/08/19","1920.000","0","1920.000","2008/08/11","00:00:00","W","M","3480.000","-1560.000"
"0000104947","0001","5500029993","00010","509000436","TUBE RADIATEUR SUPÉRIEUR","","509000436","B","1.18","USD","PC","1","1","1","150","201","CA","","","PC","82","2008/02/07","2000.000","10080.000","15840.000","1160.000","2008/06/06","1","0000000021","2008/06/10","11:45:15","2008/07/08","2008/08/19","1440.000","0","1440.000","2008/08/18","00:00:00","W","","480.000","960.000"
"0000104947","0001","5500029993","00010","509000436","TUBE RADIATEUR SUPÉRIEUR","","509000436","B","1.18","USD","PC","1","1","1","150","201","CA","","","PC","82","2008/02/07","2000.000","10080.000","15840.000","1160.000","2008/06/06","1","0000000021","2008/06/10","11:45:15","2008/07/08","2008/08/19","1920.000","0","1920.000","2008/09/15","00:00:00","W","","1920.000","0"
"0000104947","0001","5500029993","00010","509000436","TUBE RADIATEUR SUPÉRIEUR","","509000436","B","1.18","USD","PC","1","1","1","150","201","CA","","","PC","82","2008/02/07","2000.000","10080.000","15840.000","1160.000","2008/06/06","1","0000000021","2008/06/10","11:45:15","2008/07/08","2008/08/19","3120.000","0","3120.000","2008/09/22","00:00:00","W","","3120.000","0"
"0000104947","0001","5500029993","00010","509000436","TUBE RADIATEUR SUPÉRIEUR","","509000436","B","1.18","USD","PC","1","1","1","150","201","CA","","","PC","82","2008/02/07","2000.000","10080.000","15840.000","1160.000","2008/06/06","1","0000000021","2008/06/10","11:45:15","2008/07/08","2008/08/19","3000.000","0","3000.000","2008/09/29","00:00:00","W","","3000.000","0"
"0000104947","0001","5500029993","00010","509000436","TUBE RADIATEUR SUPÉRIEUR","","509000436","B","1.18","USD","PC","1","1","1","150","201","CA","","","PC","82","2008/02/07","2000.000","10080.000","15840.000","1160.000","2008/06/06","1","0000000021","2008/06/10","11:45:15","2008/07/08","2008/08/19","2880.000","0","2880.000","2008/10/06","00:00:00","W","","3000.000","-120.000"
"0000104947","0001","5500029993","00010","509000436","TUBE RADIATEUR SUPÉRIEUR","","509000436","B","1.18","USD","PC","1","1","1","150","201","CA","","","PC","82","2008/02/07","2000.000","10080.000","15840.000","1160.000","2008/06/06","1","0000000021","2008/06/10","11:45:15","2008/07/08","2008/08/19","2640.000","0","2640.000","2008/10/13","00:00:00","W","","5160.000","-2520.000"
"0000104947","0001","5500029993","00010","509000436","TUBE RADIATEUR SUPÉRIEUR","","509000436","B","1.18","USD","PC","1","1","1","150","201","CA","","","PC","82","2008/02/07","2000.000","10080.000","15840.000","1160.000","2008/06/06","1","0000000021","2008/06/10","11:45:15","2008/07/08","2008/08/19","6480.000","0","6480.000","2008/10/20","00:00:00","W","","4080.000","2400.000"
"0000104947","0001","5500029993","00010","509000436","TUBE RADIATEUR SUPÉRIEUR","","509000436","B","1.18","USD","PC","1","1","1","150","201","CA","","","PC","82","2008/02/07","2000.000","10080.000","15840.000","1160.000","2008/06/06","1","0000000021","2008/06/10","11:45:15","2008/07/08","2008/08/19","4200.000","0","4200.000","2008/10/27","00:00:00","W","","4200.000","0"
"0000104947","0001","5500029993","00010","509000436","TUBE RADIATEUR SUPÉRIEUR","","509000436","B","1.18","USD","PC","1","1","1","150","201","CA","","","PC","82","2008/02/07","2000.000","10080.000","15840.000","1160.000","2008/06/06","1","0000000021","2008/06/10","11:45:15","2008/07/08","2008/08/19","3120.000","0","3120.000","2008/11/03","00:00:00","W","","3120.000","0"
"0000104947","0001","5500029993","00010","509000436","TUBE RADIATEUR SUPÉRIEUR","","509000436","B","1.18","USD","PC","1","1","1","150","201","CA","","","PC","82","2008/02/07","2000.000","10080.000","15840.000","1160.000","2008/06/06","1","0000000021","2008/06/10","11:45:15","2008/07/08","2008/08/19","3120.000","0","3120.000","2008/11/10","00:00:00","W","","3120.000","0"
"0000104947","0001","5500029993","00010","509000436","TUBE RADIATEUR SUPÉRIEUR","","509000436","B","1.18","USD","PC","1","1","1","150","201","CA","","","PC","82","2008/02/07","2000.000","10080.000","15840.000","1160.000","2008/06/06","1","0000000021","2008/06/10","11:45:15","2008/07/08","2008/08/19","1920.000","0","1920.000","2008/11/17","00:00:00","W","","1920.000","0"
"0000104947","0001","5500029993","00010","509000436","TUBE RADIATEUR SUPÉRIEUR","","509000436","B","1.18","USD","PC","1","1","1","150","201","CA","","","PC","82","2008/02/07","2000.000","10080.000","15840.000","1160.000","2008/06/06","1","0000000021","2008/06/10","11:45:15","2008/07/08","2008/08/19","224.000","0","224.000","2008/11/24","00:00:00","W","","213.000","11.000"
"0000104947","0001","5500032099","00010","510004530","ATTACHE POIGNEE","","510004530","B.","2.36","USD","PC","1","1","1","150","201","CA","","","PC","82","2008/03/13","60.000","60.000","60.000","60.000","2008/05/22","1","0000000013","2008/06/09","01:08:51","2008/07/07","2008/08/18","120.000","0","120.000","2008/08/18","00:00:00","W","","120.000","0"
"0000104947","0001","5500032099","00010","510004530","ATTACHE POIGNEE","","510004530","B.","2.36","USD","PC","1","1","1","150","201","CA","","","PC","82","2008/03/13","60.000","60.000","60.000","60.000","2008/05/22","1","0000000013","2008/06/09","01:08:51","2008/07/07","2008/08/18","4190.000","0","4190.000","2008/08/25","00:00:00","W","","4190.000","0"
"0000104947","0001","5500033917","00010","512059537","LOGEMENT INFERIEUR","","512059537","C","7.79","USD","PC","1","1","1","150","201","CA","","","PC","64","2008/04/25","0","0","100.000","0","0000/00/00","1","0000000007","2008/06/09","01:08:54","2008/07/21","2008/09/01","100.000","0","100.000","2008/08/11","00:00:00","W","M","100.000","0"
"0000104947","0001","5500033917","00010","512059537","LOGEMENT INFERIEUR","","512059537","C","7.79","USD","PC","1","1","1","150","201","CA","","","PC","64","2008/04/25","0","0","100.000","0","0000/00/00","1","0000000007","2008/06/09","01:08:54","2008/07/21","2008/09/01","489.000","0","489.000","2008/10/06","00:00:00","W","","489.000","0"
"0000104947","0001","5500033918","00010","512059538","LOGEMENT SUPERIEUR","","512059538","A.","7.09","USD","PC","1","1","1","150","201","CA","","","PC","82","2008/04/25","0","0","60.000","0","0000/00/00","1","0000000007","2008/06/09","01:08:54","2008/07/21","2008/09/01","60.000","0","60.000","2008/08/11","00:00:00","W","M","60.000","0"
"0000104947","0001","5500033918","00010","512059538","LOGEMENT SUPERIEUR","","512059538","A.","7.09","USD","PC","1","1","1","150","201","CA","","","PC","82","2008/04/25","0","0","60.000","0","0000/00/00","1","0000000007","2008/06/09","01:08:54","2008/07/21","2008/09/01","529.000","0","529.000","2008/10/06","00:00:00","W","","529.000","0"
"0000104947","0001","5500034756","00010","512060108","ATTACHE MOTEUR MAG AVANT","","512060108","K","4.52","USD","PC","1","1","1","150","201","CA","","","PC","84","2008/05/20","0","0","100.000","0","0000/00/00","1","0000000003","2008/06/09","01:08:57","2008/07/07","2008/08/18","100.000","0","100.000","2008/08/11","00:00:00","W","M","100.000","0"
"0000104947","0001","5500034756","00010","512060108","ATTACHE MOTEUR MAG AVANT","","512060108","K","4.52","USD","PC","1","1","1","150","201","CA","","","PC","84","2008/05/20","0","0","100.000","0","0000/00/00","1","0000000003","2008/06/09","01:08:57","2008/07/07","2008/08/18","489.000","0","489.000","2008/10/06","00:00:00","W","","489.000","0"
"0000104947","0001","5500034757","00010","512060173","ATTACHE MOTEUR PTO ARRIÈRE","","512060173","J.","4.15","USD","PC","1","1","1","150","201","CA","","","PC","84","2008/05/20","0","0","100.000","0","0000/00/00","1","0000000003","2008/06/09","01:08:57","2008/07/07","2008/08/18","100.000","0","100.000","2008/08/11","00:00:00","W","M","100.000","0"
"0000104947","0001","5500034757","00010","512060173","ATTACHE MOTEUR PTO ARRIÈRE","","512060173","J.","4.15","USD","PC","1","1","1","150","201","CA","","","PC","84","2008/05/20","0","0","100.000","0","0000/00/00","1","0000000003","2008/06/09","01:08:57","2008/07/07","2008/08/18","489.000","0","489.000","2008/10/06","00:00:00","W","","489.000","0"
"0000104947","0001","5500031047","00010","512060180","SUPPORT DE BUTÉE MOTEUR","","512060180","C.","3.78","USD","PC","1","1","1","150","201","CA","","","PC","64","2008/02/26","1040.000","3520.000","8193.000","240.000","2008/06/11","1","0000000020","2008/06/11","21:39:22","2008/06/25","2008/09/03","400.000","0","400.000","2008/06/13","00:00:00","D","F","400.000","0"
"0000104947","0001","5500031047","00010","512060180","SUPPORT DE BUTÉE MOTEUR","","512060180","C.","3.78","USD","PC","1","1","1","150","201","CA","","","PC","64","2008/02/26","1040.000","3520.000","8193.000","240.000","2008/06/11","1","0000000020","2008/06/11","21:39:22","2008/06/25","2008/09/03","480.000","0","480.000","2008/06/16","00:00:00","D","F","480.000","0"
"0000104947","0001","5500031047","00010","512060180","SUPPORT DE BUTÉE MOTEUR","","512060180","C.","3.78","USD","PC","1","1","1","150","201","CA","","","PC","64","2008/02/26","1040.000","3520.000","8193.000","240.000","2008/06/11","1","0000000020","2008/06/11","21:39:22","2008/06/25","2008/09/03","500.000","0","500.000","2008/06/17","00:00:00","D","F","500.000","0"
"0000104947","0001","5500031047","00010","512060180","SUPPORT DE BUTÉE MOTEUR","","512060180","C.","3.78","USD","PC","1","1","1","150","201","CA","","","PC","64","2008/02/26","1040.000","3520.000","8193.000","240.000","2008/06/11","1","0000000020","2008/06/11","21:39:22","2008/06/25","2008/09/03","200.000","0","200.000","2008/06/18","00:00:00","D","F","0","200.000"
"0000104947","0001","5500031047","00010","512060180","SUPPORT DE BUTÉE MOTEUR","","512060180","C.","3.78","USD","PC","1","1","1","150","201","CA","","","PC","64","2008/02/26","1040.000","3520.000","8193.000","240.000","2008/06/11","1","0000000020","2008/06/11","21:39:22","2008/06/25","2008/09/03","200.000","0","200.000","2008/06/19","00:00:00","D","F","100.000","100.000"
"0000104947","0001","5500031047","00010","512060180","SUPPORT DE BUTÉE MOTEUR","","512060180","C.","3.78","USD","PC","1","1","1","150","201","CA","","","PC","64","2008/02/26","1040.000","3520.000","8193.000","240.000","2008/06/11","1","0000000020","2008/06/11","21:39:22","2008/06/25","2008/09/03","400.000","0","400.000","2008/06/20","00:00:00","D","F","700.000","-300.000"
"0000104947","0001","5500031047","00010","512060180","SUPPORT DE BUTÉE MOTEUR","","512060180","C.","3.78","USD","PC","1","1","1","150","201","CA","","","PC","64","2008/02/26","1040.000","3520.000","8193.000","240.000","2008/06/11","1","0000000020","2008/06/11","21:39:22","2008/06/25","2008/09/03","300.000","0","300.000","2008/06/25","00:00:00","D","F","300.000","0"
"0000104947","0001","5500031047","00010","512060180","SUPPORT DE BUTÉE MOTEUR","","512060180","C.","3.78","USD","PC","1","1","1","150","201","CA","","","PC","64","2008/02/26","1040.000","3520.000","8193.000","240.000","2008/06/11","1","0000000020","2008/06/11","21:39:22","2008/06/25","2008/09/03","600.000","0","600.000","2008/06/26","00:00:00","D","M","600.000","0"
"0000104947","0001","5500031047","00010","512060180","SUPPORT DE BUTÉE MOTEUR","","512060180","C.","3.78","USD","PC","1","1","1","150","201","CA","","","PC","64","2008/02/26","1040.000","3520.000","8193.000","240.000","2008/06/11","1","0000000020","2008/06/11","21:39:22","2008/06/25","2008/09/03","600.000","0","600.000","2008/06/27","00:00:00","D","M","600.000","0"
"0000104947","0001","5500031047","00010","512060180","SUPPORT DE BUTÉE MOTEUR","","512060180","C.","3.78","USD","PC","1","1","1","150","201","CA","","","PC","64","2008/02/26","1040.000","3520.000","8193.000","240.000","2008/06/11","1","0000000020","2008/06/11","21:39:22","2008/06/25","2008/09/03","600.000","0","600.000","2008/06/30","00:00:00","D","M","600.000","0"
"0000104947","0001","5500031047","00010","512060180","SUPPORT DE BUTÉE MOTEUR","","512060180","C.","3.78","USD","PC","1","1","1","150","201","CA","","","PC","64","2008/02/26","1040.000","3520.000","8193.000","240.000","2008/06/11","1","0000000020","2008/06/11","21:39:22","2008/06/25","2008/09/03","600.000","0","600.000","2008/07/01","00:00:00","D","M","600.000","0"
"0000104947","0001","5500031047","00010","512060180","SUPPORT DE BUTÉE MOTEUR","","512060180","C.","3.78","USD","PC","1","1","1","150","201","CA","","","PC","64","2008/02/26","1040.000","3520.000","8193.000","240.000","2008/06/11","1","0000000020","2008/06/11","21:39:22","2008/06/25","2008/09/03","300.000","0","300.000","2008/07/02","00:00:00","D","M","300.000","0"
