Vendor,Buyer,Material Number,Plant,Doc Number,Item,Total Ordered,Total Received,Unit,Outstand Qty,Stat Date,Qual,S/P,Stat,Pull
15165 ,D07,3023442 ,0032,5500042835,000010, 925.000 , 0.000 ,EA , 10.000 ,2012/01/23,W,P,I,
15165 ,D07,3023442 ,0032,5500042835,000010, 925.000 , 0.000 ,EA , 32.000 ,2012/01/30,W,P,I,
15165 ,D07,3023442 ,0032,5500042835,000010, 925.000 , 0.000 ,EA , 21.000 ,2012/02/01,M,P,I,
15165 ,D07,3023442 ,0032,5500042835,000010, 925.000 , 0.000 ,EA , 20.000 ,2012/03/01,M,P,I,
15165 ,D07,3023442 ,0032,5500042835,000010, 925.000 , 0.000 ,EA , 46.000 ,2012/05/01,M,P,I,
15165 ,D07,3023442 ,0032,5500042835,000010, 925.000 , 0.000 ,EA , 47.000 ,2012/07/01,M,P,I,
15165 ,D07,3023442 ,0032,5500042835,000010, 925.000 , 0.000 ,EA , 27.000 ,2012/08/01,M,P,I,
15165 ,D07,3023442 ,0032,5500042835,000010, 925.000 , 0.000 ,EA , 55.000 ,2012/10/01,M,P,I,
15165 ,D07,3023442 ,0032,5500042835,000010, 925.000 , 0.000 ,EA , 19.000 ,2012/11/01,M,P,I,
15165 ,D07,3023442 ,0032,5500042835,000010, 925.000 , 0.000 ,EA , 70.000 ,2012/12/01,Q,P,I,
15165 ,D07,3023442 ,0032,5500042835,000010, 925.000 , 0.000 ,EA , 72.000 ,2013/03/01,Q,P,I,
15165 ,D07,3023442 ,0032,5500042835,000010, 925.000 , 0.000 ,EA , 76.000 ,2013/06/01,Q,P,I,
15165 ,D07,3023442 ,0032,5500042835,000010, 925.000 , 0.000 ,EA , 84.000 ,2013/09/01,Q,P,I,
15165 ,D07,3023442 ,0032,5500042835,000010, 925.000 , 0.000 ,EA , 317.000 ,2013/11/30,A,P,I,
15165 ,D07,3023442 ,0032,5500042835,000010, 925.000 , 0.000 ,EA , 29.000 ,2014/11/30,A,P,I,
15165 ,D07,3024264 ,0001,FORECAST ,000000, 7.000 , 0.000 ,EA , 7.000 ,2013/09/01,Q,P,I,
15165 ,D07,3027904 ,0001,5500048035,000010, 70.000 , 65.000 ,EA , 5.000 ,2011/12/07,D,S,I,
15165 ,D07,3027904 ,0001,5500048035,000010, 130.000 , 0.000 ,EA , 5.000 ,2012/01/09,W,P,I,
15165 ,D07,3027904 ,0001,5500048035,000010, 130.000 , 0.000 ,EA , 5.000 ,2012/04/01,M,P,I,
15165 ,D07,3027904 ,0001,5500048035,000010, 130.000 , 0.000 ,EA , 5.000 ,2012/05/01,M,P,I,
15165 ,D07,3027904 ,0001,5500048035,000010, 130.000 , 0.000 ,EA , 5.000 ,2012/07/01,M,P,I,
15165 ,D07,3027904 ,0001,5500048035,000010, 130.000 , 0.000 ,EA , 5.000 ,2012/08/01,M,P,I,
15165 ,D07,3027904 ,0001,5500048035,000010, 130.000 , 0.000 ,EA , 5.000 ,2012/09/01,M,P,I,
15165 ,D07,3027904 ,0001,5500048035,000010, 130.000 , 0.000 ,EA , 10.000 ,2012/10/01,M,P,I,
15165 ,D07,3027904 ,0001,5500048035,000010, 130.000 , 0.000 ,EA , 10.000 ,2012/11/01,M,P,I,
15165 ,D07,3027904 ,0001,5500048035,000010, 130.000 , 0.000 ,EA , 10.000 ,2012/12/01,Q,P,I,
15165 ,D07,3027904 ,0001,5500048035,000010, 130.000 , 0.000 ,EA , 5.000 ,2013/03/01,Q,P,I,
15165 ,D07,3027904 ,0001,5500048035,000010, 130.000 , 0.000 ,EA , 10.000 ,2013/06/01,Q,P,I,
15165 ,D07,3027904 ,0001,5500048035,000010, 130.000 , 0.000 ,EA , 10.000 ,2013/09/01,Q,P,I,
15165 ,D07,3027904 ,0001,5500048035,000010, 130.000 , 0.000 ,EA , 40.000 ,2013/11/30,A,P,I,
15165 ,D07,3027904 ,0001,5500048035,000010, 130.000 , 0.000 ,EA , 5.000 ,2014/11/30,A,P,I,
15165 ,D07,3029320 ,0017,5500053563,000010, 32.000 , 0.000 ,EA , 5.000 ,2012/07/01,M,P,I,
15165 ,D07,3029320 ,0017,5500053563,000010, 32.000 , 0.000 ,EA , 2.000 ,2012/12/01,Q,P,I,
15165 ,D07,3029320 ,0017,5500053563,000010, 32.000 , 0.000 ,EA , 2.000 ,2013/03/01,Q,P,I,
15165 ,D07,3029320 ,0017,5500053563,000010, 32.000 , 0.000 ,EA , 3.000 ,2013/06/01,Q,P,I,
15165 ,D07,3029320 ,0017,5500053563,000010, 32.000 , 0.000 ,EA , 2.000 ,2013/09/01,Q,P,I,
15165 ,D07,3029320 ,0017,5500053563,000010, 32.000 , 0.000 ,EA , 10.000 ,2013/11/30,A,P,I,
15165 ,D07,3029320 ,0017,5500053563,000010, 32.000 , 0.000 ,EA , 8.000 ,2014/11/30,A,P,I,
15165 ,D07,3029320 ,0032,5500047417,000010, 64.000 , 59.000 ,EA , 5.000 ,2011/12/21,D,S,S,
15165 ,D07,3029320 ,0032,5500047417,000010, 120.000 , 0.000 ,EA , 5.000 ,2012/03/01,M,P,I,
15165 ,D07,3029320 ,0032,5500047417,000010, 120.000 , 0.000 ,EA , 5.000 ,2012/05/01,M,P,I,
15165 ,D07,3029320 ,0032,5500047417,000010, 120.000 , 0.000 ,EA , 10.000 ,2012/07/01,M,P,I,
15165 ,D07,3029320 ,0032,5500047417,000010, 120.000 , 0.000 ,EA , 5.000 ,2012/09/01,M,P,I,
15165 ,D07,3029320 ,0032,5500047417,000010, 120.000 , 0.000 ,EA , 5.000 ,2012/10/01,M,P,I,
