15165,D07,3022875,1,5500016167,10,813,0,EA ,30,1/1/2009,M,P,I
15165,D07,3022875,1,5500016167,10,813,0,EA ,30,2/1/2009,M,P,I
15165,D07,3022875,1,5500016167,10,813,0,EA ,80,3/1/2009,Q,P,I
15165,D07,3022875,1,5500016167,10,813,0,EA ,80,6/1/2009,Q,P,I
15165,D07,3022875,1,5500016167,10,813,0,EA ,80,9/1/2009,Q,P,I
15165,D07,3022875,1,5500016167,10,813,0,EA ,65,12/1/2009,Q,P,I
15165,D07,3022875,1,5500016167,10,813,0,EA ,238,2/28/2010,A,P,I
15165,D07,3022875,17,5500019024,10,1020,978,EA ,22,1/30/2008,D,S,I
15165,D07,3022875,17,5500019024,10,1020,0,EA ,20,2/28/2008,D,S,I
15165,D07,3022875,17,5500019024,10,670,0,EA ,10,4/28/2008,W,P,I
15165,D07,3022875,17,5500019024,10,670,0,EA ,25,5/1/2008,M,P,I
15165,D07,3022875,17,5500019024,10,670,0,EA ,20,6/1/2008,M,P,I
15165,D07,3022875,17,5500019024,10,670,0,EA ,15,7/1/2008,M,P,I
15165,D07,3022875,17,5500019024,10,670,0,EA ,20,8/1/2008,M,P,I
15165,D07,3022875,17,5500019024,10,670,0,EA ,25,9/1/2008,M,P,I
15165,D07,3022875,17,5500019024,10,670,0,EA ,20,10/1/2008,M,P,I
15165,D07,3022875,17,5500019024,10,670,0,EA ,20,11/1/2008,M,P,I
15165,D07,3022875,17,5500019024,10,670,0,EA ,45,1/1/2009,M,P,I
15165,D07,3022875,17,5500019024,10,670,0,EA ,25,2/1/2009,M,P,I
15165,D07,3022875,17,5500019024,10,670,0,EA ,65,3/1/2009,Q,P,I
15165,D07,3022875,17,5500019024,10,670,0,EA ,65,6/1/2009,Q,P,I
15165,D07,3022875,17,5500019024,10,670,0,EA ,65,9/1/2009,Q,P,I
15165,D07,3022875,17,5500019024,10,670,0,EA ,60,12/1/2009,Q,P,I
15165,D07,3022875,17,5500019024,10,670,0,EA ,190,2/28/2010,A,P,I
15165,D07,3022897,17,FORECAST ,0,12,0,EA ,4,1/1/2009,M,P,I
15165,D07,3022897,17,FORECAST ,0,12,0,EA ,4,12/1/2009,Q,P,I
15165,D07,3022897,17,FORECAST ,0,12,0,EA ,4,2/28/2010,A,P,I
15165,D07,3023442,1,5500016175,10,1976,1895,EA ,5,2/4/2008,D,S,I
15165,D07,3023442,1,5500016175,10,1976,0,EA ,5,2/6/2008,D,S,I
15165,D07,3023442,1,5500016175,10,1976,0,EA ,9,2/14/2008,D,S,I
15165,D07,3023442,1,5500016175,10,1976,0,EA ,7,2/21/2008,D,S,I
15165,D07,3023442,1,5500016175,10,1976,0,EA ,17,2/21/2008,D,S,I
15165,D07,3023442,1,5500016175,10,1976,0,EA ,10,2/28/2008,D,S,I
15165,D07,3023442,1,5500016175,10,1976,0,EA ,10,3/7/2008,D,S,I
15165,D07,3023442,1,5500016175,10,1976,0,EA ,8,3/13/2008,D,S,I
15165,D07,3023442,1,5500016175,10,1976,0,EA ,10,3/19/2008,D,S,I
15165,D07,3023442,1,5500016175,10,1244,0,EA ,16,3/31/2008,W,P,I
15165,D07,3023442,1,5500016175,10,1244,0,EA ,6,4/7/2008,W,P,I
15165,D07,3023442,1,5500016175,10,1244,0,EA ,11,4/14/2008,W,P,I
15165,D07,3023442,1,5500016175,10,1244,0,EA ,7,4/28/2008,W,P,I
15165,D07,3023442,1,5500016175,10,1244,0,EA ,38,5/1/2008,M,P,I
15165,D07,3023442,1,5500016175,10,1244,0,EA ,33,6/1/2008,M,P,I
15165,D07,3023442,1,5500016175,10,1244,0,EA ,37,7/1/2008,M,P,I
15165,D07,3023442,1,5500016175,10,1244,0,EA ,39,8/1/2008,M,P,I
15165,D07,3023442,1,5500016175,10,1244,0,EA ,35,9/1/2008,M,P,I
15165,D07,3023442,1,5500016175,10,1244,0,EA ,48,10/1/2008,M,P,I
15165,D07,3023442,1,5500016175,10,1244,0,EA ,31,11/1/2008,M,P,I
15165,D07,3023442,1,5500016175,10,1244,0,EA ,34,12/1/2008,M,P,I
